Source_File,Source_Row_Number,Record_ID,Year,Quarter,City,Area_Name,State,Zone,City_Tier,Population,Area_sq_km,EV_Registrations,Charging_Stations,Fast_Chargers,Office_Count,IT_Parks,Road_Length_km,Shopping_Malls,Parking_Lots,Metro_Stations,Bus_Stops,Hospitals
ev_area_level_15k.csv,4809,4808,2025,Q4,Guntur,Guntur - Medical District,Andhra Pradesh,,,752475,168,773,38,10,68,0,151,0,36,0,20,1
ev_area_level_15k.csv,4857,4856,2025,Q4,Guntur,Guntur - Old City Core,Andhra Pradesh,,,752475,168,696,33,9,57,0,105,0,31,0,23,1
ev_area_level_15k.csv,4845,4844,2025,Q4,Guntur,Guntur - Peri-Urban Growth,Andhra Pradesh,,,752475,168,580,26,7,45,0,120,0,25,0,37,1
ev_area_level_15k.csv,4725,4724,2025,Q4,Guntur,Guntur - Railway Catchment,Andhra Pradesh,,,752475,168,773,38,10,68,0,158,0,36,0,23,1
ev_area_level_15k.csv,4761,4760,2025,Q4,Guntur,Guntur - Residential Core,Andhra Pradesh,,,752475,168,773,38,10,62,0,136,0,34,0,75,2
ev_area_level_15k.csv,4773,4772,2025,Q4,Guntur,Guntur - Residential Fringe,Andhra Pradesh,,,752475,168,657,30,8,52,0,128,0,28,0,56,2
ev_area_level_15k.csv,4797,4796,2025,Q4,Guntur,Guntur - Transit Hub,Andhra Pradesh,,,752475,168,812,40,10,71,0,151,0,37,0,23,1
ev_area_level_15k.csv,5433,5432,2025,Q4,Hosur,Hosur - Airport Corridor,Tamil Nadu,,,561848,72,763,38,10,49,0,68,0,29,0,21,1
ev_area_level_15k.csv,5457,5456,2025,Q4,Hosur,Hosur - Bus Terminal Zone,Tamil Nadu,,,561848,72,659,32,8,44,0,48,0,26,0,20,1
ev_area_level_15k.csv,5409,5408,2025,Q4,Hosur,Hosur - CBD,Tamil Nadu,,,561848,72,867,46,12,53,0,63,0,32,0,24,1
ev_area_level_15k.csv,5505,5504,2025,Q4,Hosur,Hosur - Commercial Market,Tamil Nadu,,,561848,72,798,41,11,49,0,51,0,29,0,28,1
ev_area_level_15k.csv,5541,5540,2025,Q4,Hosur,Hosur - Education Cluster,Tamil Nadu,,,561848,72,659,32,8,44,0,44,0,26,0,20,1
ev_area_level_15k.csv,5421,5420,2025,Q4,Hosur,Hosur - IT Corridor,Tamil Nadu,,,561848,72,1041,59,15,65,0,65,0,39,0,31,1
ev_area_level_15k.csv,5469,5468,2025,Q4,Hosur,Hosur - Industrial Estate,Tamil Nadu,,,561848,72,833,43,11,51,0,73,0,31,0,35,1
ev_area_level_15k.csv,5553,5552,2025,Q4,Hosur,Hosur - Logistics Belt,Tamil Nadu,,,561848,72,763,38,10,47,0,68,0,28,0,20,1
ev_area_level_15k.csv,5529,5528,2025,Q4,Hosur,Hosur - Medical District,Tamil Nadu,,,561848,72,694,34,9,47,0,48,0,27,0,20,1
ev_area_level_15k.csv,5577,5576,2025,Q4,Hosur,Hosur - Old City Core,Tamil Nadu,,,561848,72,624,29,8,39,0,34,0,23,0,20,1
ev_area_level_15k.csv,5565,5564,2025,Q4,Hosur,Hosur - Peri-Urban Growth,Tamil Nadu,,,561848,72,520,23,6,31,0,39,0,19,0,28,1
ev_area_level_15k.csv,5445,5444,2025,Q4,Hosur,Hosur - Railway Catchment,Tamil Nadu,,,561848,72,694,34,9,47,0,51,0,27,0,20,1
ev_area_level_15k.csv,5481,5480,2025,Q4,Hosur,Hosur - Residential Core,Tamil Nadu,,,561848,72,694,34,9,42,0,44,0,25,0,56,2
ev_area_level_15k.csv,5493,5492,2025,Q4,Hosur,Hosur - Residential Fringe,Tamil Nadu,,,561848,72,590,27,7,36,0,41,0,22,0,42,1
ev_area_level_15k.csv,5517,5516,2025,Q4,Hosur,Hosur - Transit Hub,Tamil Nadu,,,561848,72,728,36,9,49,0,48,0,28,0,20,1
ev_area_level_15k.csv,2193,2192,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - Airport Corridor,Karnataka,,,953135,202,842,42,11,69,0,240,0,37,0,35,1
ev_area_level_15k.csv,2217,2216,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - Bus Terminal Zone,Karnataka,,,953135,202,728,35,9,63,0,172,0,33,0,30,1
ev_area_level_15k.csv,2169,2168,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - CBD,Karnataka,,,953135,202,957,51,13,76,0,223,0,41,0,41,1
ev_area_level_15k.csv,2265,2264,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - Commercial Market,Karnataka,,,953135,202,881,45,12,69,0,180,0,38,0,47,1
ev_area_level_15k.csv,2301,2300,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - Education Cluster,Karnataka,,,953135,202,728,35,9,63,0,155,0,33,0,30,1
ev_area_level_15k.csv,2181,2180,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - IT Corridor,Karnataka,,,953135,202,1149,65,17,91,0,232,0,50,0,53,2
ev_area_level_15k.csv,2229,2228,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - Industrial Estate,Karnataka,,,953135,202,919,48,12,72,0,258,0,39,0,59,2
ev_area_level_15k.csv,2313,2312,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - Logistics Belt,Karnataka,,,953135,202,842,42,11,66,0,240,0,36,0,30,1
ev_area_level_15k.csv,2289,2288,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - Medical District,Karnataka,,,953135,202,766,37,10,66,0,172,0,35,0,24,1
ev_area_level_15k.csv,2337,2336,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - Old City Core,Karnataka,,,953135,202,689,32,8,55,0,120,0,30,0,30,1
ev_area_level_15k.csv,2325,2324,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - Peri-Urban Growth,Karnataka,,,953135,202,574,26,7,44,0,137,0,24,0,47,1
ev_area_level_15k.csv,2205,2204,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - Railway Catchment,Karnataka,,,953135,202,766,37,10,66,0,180,0,35,0,30,1
ev_area_level_15k.csv,2241,2240,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - Residential Core,Karnataka,,,953135,202,766,37,10,60,0,155,0,33,0,94,3
ev_area_level_15k.csv,2253,2252,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - Residential Fringe,Karnataka,,,953135,202,651,30,8,50,0,146,0,28,0,71,2
ev_area_level_15k.csv,2277,2276,2025,Q4,Hubballi-Dharwad,Hubballi-Dharwad - Transit Hub,Karnataka,,,953135,202,804,40,10,69,0,172,0,37,0,30,1
ev_area_level_15k.csv,213,212,2025,Q4,Hyderabad,Hyderabad - Airport Corridor,Telangana,,,11036300,650,53040,2842,1194,1332,17,3266,15,1492,57,564,15
ev_area_level_15k.csv,237,236,2025,Q4,Hyderabad,Hyderabad - Bus Terminal Zone,Telangana,,,11036300,650,45807,2335,981,1211,17,2333,12,1297,57,470,12
ev_area_level_15k.csv,189,188,2025,Q4,Hyderabad,Hyderabad - CBD,Telangana,,,11036300,650,60272,3385,1422,1454,17,3033,15,1646,57,658,17
ev_area_level_15k.csv,285,284,2025,Q4,Hyderabad,Hyderabad - Commercial Market,Telangana,,,11036300,650,55450,3019,1268,1332,17,2450,17,1557,57,752,20
ev_area_level_15k.csv,321,320,2025,Q4,Hyderabad,Hyderabad - Education Cluster,Telangana,,,11036300,650,45807,2335,981,1211,17,2100,13,1311,57,470,12
ev_area_level_15k.csv,201,200,2025,Q4,Hyderabad,Hyderabad - IT Corridor,Telangana,,,11036300,650,72327,4375,1838,1756,17,3150,17,1965,57,846,22
ev_area_level_15k.csv,249,248,2025,Q4,Hyderabad,Hyderabad - Industrial Estate,Telangana,,,11036300,650,57861,3200,1344,1393,17,3500,13,1560,57,940,25
ev_area_level_15k.csv,333,332,2025,Q4,Hyderabad,Hyderabad - Logistics Belt,Telangana,,,11036300,650,53040,2842,1194,1272,17,3266,12,1429,57,470,12
ev_area_level_15k.csv,309,308,2025,Q4,Hyderabad,Hyderabad - Medical District,Telangana,,,11036300,650,48218,2500,1050,1272,17,2333,12,1355,57,376,10
ev_area_level_15k.csv,357,356,2025,Q4,Hyderabad,Hyderabad - Old City Core,Telangana,,,11036300,650,43396,2175,914,1066,17,1633,11,1195,57,470,12
ev_area_level_15k.csv,345,344,2025,Q4,Hyderabad,Hyderabad - Peri-Urban Growth,Telangana,,,11036300,650,36163,1719,722,848,17,1867,10,993,57,752,20
ev_area_level_15k.csv,225,224,2025,Q4,Hyderabad,Hyderabad - Railway Catchment,Telangana,,,11036300,650,48218,2500,1050,1272,17,2450,13,1369,57,470,12
ev_area_level_15k.csv,261,260,2025,Q4,Hyderabad,Hyderabad - Residential Core,Telangana,,,11036300,650,48218,2500,1050,1151,17,2100,12,1313,57,1504,39
ev_area_level_15k.csv,273,272,2025,Q4,Hyderabad,Hyderabad - Residential Fringe,Telangana,,,11036300,650,40985,2019,848,969,17,1983,11,1124,57,1128,29
ev_area_level_15k.csv,297,296,2025,Q4,Hyderabad,Hyderabad - Transit Hub,Telangana,,,11036300,650,50629,2669,1121,1332,17,2333,13,1427,57,470,12
ev_area_level_15k.csv,3453,3452,2025,Q4,Indore,Indore - Airport Corridor,Madhya Pradesh,,,3210560,530,9278,468,154,545,3,1501,3,375,28,164,4
ev_area_level_15k.csv,3477,3476,2025,Q4,Indore,Indore - Bus Terminal Zone,Madhya Pradesh,,,3210560,530,8013,384,127,495,3,1072,3,339,28,137,4
ev_area_level_15k.csv,3429,3428,2025,Q4,Indore,Indore - CBD,Madhya Pradesh,,,3210560,530,10543,557,184,595,3,1394,3,412,28,191,5
ev_area_level_15k.csv,3525,3524,2025,Q4,Indore,Indore - Commercial Market,Madhya Pradesh,,,3210560,530,9700,497,164,545,3,1126,4,396,28,219,6
ev_area_level_15k.csv,3561,3560,2025,Q4,Indore,Indore - Education Cluster,Madhya Pradesh,,,3210560,530,8013,384,127,495,3,965,3,339,28,137,4
ev_area_level_15k.csv,3441,3440,2025,Q4,Indore,Indore - IT Corridor,Madhya Pradesh,,,3210560,530,12652,720,238,718,3,1447,4,502,28,246,6
ev_area_level_15k.csv,3489,3488,2025,Q4,Indore,Indore - Industrial Estate,Madhya Pradesh,,,3210560,530,10121,526,174,570,3,1608,3,397,28,273,7
ev_area_level_15k.csv,3573,3572,2025,Q4,Indore,Indore - Logistics Belt,Madhya Pradesh,,,3210560,530,9278,468,154,520,3,1501,2,353,28,137,4
ev_area_level_15k.csv,3549,3548,2025,Q4,Indore,Indore - Medical District,Madhya Pradesh,,,3210560,530,8435,411,136,520,3,1072,3,354,28,109,3
ev_area_level_15k.csv,3597,3596,2025,Q4,Indore,Indore - Old City Core,Madhya Pradesh,,,3210560,530,7591,358,118,436,3,750,2,297,28,137,4
ev_area_level_15k.csv,3585,3584,2025,Q4,Indore,Indore - Peri-Urban Growth,Madhya Pradesh,,,3210560,530,6326,283,93,347,3,858,2,247,28,219,6
ev_area_level_15k.csv,3465,3464,2025,Q4,Indore,Indore - Railway Catchment,Madhya Pradesh,,,3210560,530,8435,411,136,520,3,1126,3,354,28,137,4
ev_area_level_15k.csv,3501,3500,2025,Q4,Indore,Indore - Residential Core,Madhya Pradesh,,,3210560,530,8435,411,136,471,3,965,3,337,28,438,11
ev_area_level_15k.csv,3513,3512,2025,Q4,Indore,Indore - Residential Fringe,Madhya Pradesh,,,3210560,530,7169,332,110,396,3,911,2,277,28,328,9
ev_area_level_15k.csv,3537,3536,2025,Q4,Indore,Indore - Transit Hub,Madhya Pradesh,,,3210560,530,8856,439,145,545,3,1072,3,369,28,137,4
ev_area_level_15k.csv,4353,4352,2025,Q4,Jodhpur,Jodhpur - Airport Corridor,Rajasthan,,,1203960,233,2631,133,35,102,1,431,1,90,0,45,1
ev_area_level_15k.csv,4377,4376,2025,Q4,Jodhpur,Jodhpur - Bus Terminal Zone,Rajasthan,,,1203960,233,2272,109,28,93,1,308,1,82,0,37,1
ev_area_level_15k.csv,4329,4328,2025,Q4,Jodhpur,Jodhpur - CBD,Rajasthan,,,1203960,233,2990,158,41,111,1,400,1,99,0,52,2
ev_area_level_15k.csv,4425,4424,2025,Q4,Jodhpur,Jodhpur - Commercial Market,Rajasthan,,,1203960,233,2751,141,37,102,1,323,1,92,0,60,2
ev_area_level_15k.csv,4461,4460,2025,Q4,Jodhpur,Jodhpur - Education Cluster,Rajasthan,,,1203960,233,2272,109,28,93,1,277,1,82,0,37,1
ev_area_level_15k.csv,4341,4340,2025,Q4,Jodhpur,Jodhpur - IT Corridor,Rajasthan,,,1203960,233,3588,204,53,134,1,415,1,116,0,67,2
ev_area_level_15k.csv,4389,4388,2025,Q4,Jodhpur,Jodhpur - Industrial Estate,Rajasthan,,,1203960,233,2870,149,39,107,1,462,1,96,0,75,2
ev_area_level_15k.csv,4473,4472,2025,Q4,Jodhpur,Jodhpur - Logistics Belt,Rajasthan,,,1203960,233,2631,133,35,97,1,431,1,88,0,37,1
ev_area_level_15k.csv,4449,4448,2025,Q4,Jodhpur,Jodhpur - Medical District,Rajasthan,,,1203960,233,2392,117,30,97,1,308,1,85,0,30,1
ev_area_level_15k.csv,4497,4496,2025,Q4,Jodhpur,Jodhpur - Old City Core,Rajasthan,,,1203960,233,2153,101,26,82,1,215,1,76,0,37,1
ev_area_level_15k.csv,4485,4484,2025,Q4,Jodhpur,Jodhpur - Peri-Urban Growth,Rajasthan,,,1203960,233,1794,80,21,65,1,246,1,64,0,60,2
ev_area_level_15k.csv,4365,4364,2025,Q4,Jodhpur,Jodhpur - Railway Catchment,Rajasthan,,,1203960,233,2392,117,30,97,1,323,1,85,0,37,1
ev_area_level_15k.csv,4401,4400,2025,Q4,Jodhpur,Jodhpur - Residential Core,Rajasthan,,,1203960,233,2392,117,30,88,1,277,1,82,0,119,4
ev_area_level_15k.csv,4413,4412,2025,Q4,Jodhpur,Jodhpur - Residential Fringe,Rajasthan,,,1203960,233,2033,94,24,74,1,262,1,71,0,90,3
ev_area_level_15k.csv,4437,4436,2025,Q4,Jodhpur,Jodhpur - Transit Hub,Rajasthan,,,1203960,233,2512,125,32,102,1,308,1,88,0,37,1
ev_area_level_15k.csv,5793,5792,2025,Q4,Kannur,Kannur - Airport Corridor,Kerala,,,461518,78,787,40,10,21,0,78,0,19,0,20,1
ev_area_level_15k.csv,5817,5816,2025,Q4,Kannur,Kannur - Bus Terminal Zone,Kerala,,,461518,78,680,33,9,20,0,56,0,17,0,20,1
ev_area_level_15k.csv,5769,5768,2025,Q4,Kannur,Kannur - CBD,Kerala,,,461518,78,894,47,12,23,0,73,0,22,0,20,1
ev_area_level_15k.csv,5865,5864,2025,Q4,Kannur,Kannur - Commercial Market,Kerala,,,461518,78,823,42,11,21,0,59,0,20,0,23,1
ev_area_level_15k.csv,5901,5900,2025,Q4,Kannur,Kannur - Education Cluster,Kerala,,,461518,78,680,33,9,20,0,50,0,17,0,20,1
ev_area_level_15k.csv,5781,5780,2025,Q4,Kannur,Kannur - IT Corridor,Kerala,,,461518,78,1073,61,16,28,0,76,0,26,0,26,1
ev_area_level_15k.csv,5829,5828,2025,Q4,Kannur,Kannur - Industrial Estate,Kerala,,,461518,78,859,45,12,22,0,84,0,21,0,29,1
ev_area_level_15k.csv,5913,5912,2025,Q4,Kannur,Kannur - Logistics Belt,Kerala,,,461518,78,787,40,10,20,0,78,0,19,0,20,1
ev_area_level_15k.csv,5889,5888,2025,Q4,Kannur,Kannur - Medical District,Kerala,,,461518,78,715,35,9,20,0,56,0,18,0,20,1
ev_area_level_15k.csv,5937,5936,2025,Q4,Kannur,Kannur - Old City Core,Kerala,,,461518,78,644,30,8,20,0,39,0,17,0,20,1
ev_area_level_15k.csv,5925,5924,2025,Q4,Kannur,Kannur - Peri-Urban Growth,Kerala,,,461518,78,537,24,6,20,0,45,0,15,0,23,1
ev_area_level_15k.csv,5805,5804,2025,Q4,Kannur,Kannur - Railway Catchment,Kerala,,,461518,78,715,35,9,20,0,59,0,18,0,20,1
ev_area_level_15k.csv,5841,5840,2025,Q4,Kannur,Kannur - Residential Core,Kerala,,,461518,78,715,35,9,20,0,50,0,18,0,46,1
ev_area_level_15k.csv,5853,5852,2025,Q4,Kannur,Kannur - Residential Fringe,Kerala,,,461518,78,608,28,7,20,0,48,0,16,0,34,1
ev_area_level_15k.csv,5877,5876,2025,Q4,Kannur,Kannur - Transit Hub,Kerala,,,461518,78,751,37,10,21,0,56,0,19,0,20,1
ev_area_level_15k.csv,6873,6872,2025,Q4,Karimnagar,Karimnagar - Airport Corridor,Telangana,,,351155,112,795,40,10,22,0,107,0,20,0,20,1
ev_area_level_15k.csv,6897,6896,2025,Q4,Karimnagar,Karimnagar - Bus Terminal Zone,Telangana,,,351155,112,687,33,9,20,0,76,0,18,0,20,1
ev_area_level_15k.csv,6849,6848,2025,Q4,Karimnagar,Karimnagar - CBD,Telangana,,,351155,112,903,48,12,24,0,99,0,22,0,20,1
ev_area_level_15k.csv,6945,6944,2025,Q4,Karimnagar,Karimnagar - Commercial Market,Telangana,,,351155,112,831,43,11,22,0,80,0,20,0,20,1
ev_area_level_15k.csv,6981,6980,2025,Q4,Karimnagar,Karimnagar - Education Cluster,Telangana,,,351155,112,687,33,9,20,0,69,0,18,0,20,1
ev_area_level_15k.csv,6861,6860,2025,Q4,Karimnagar,Karimnagar - IT Corridor,Telangana,,,351155,112,1084,62,16,29,0,103,0,27,0,20,1
ev_area_level_15k.csv,6909,6908,2025,Q4,Karimnagar,Karimnagar - Industrial Estate,Telangana,,,351155,112,867,45,12,23,0,114,0,21,0,22,1
ev_area_level_15k.csv,6993,6992,2025,Q4,Karimnagar,Karimnagar - Logistics Belt,Telangana,,,351155,112,795,40,10,21,0,107,0,20,0,20,1
ev_area_level_15k.csv,6969,6968,2025,Q4,Karimnagar,Karimnagar - Medical District,Telangana,,,351155,112,723,35,9,21,0,76,0,18,0,20,1
ev_area_level_15k.csv,7017,7016,2025,Q4,Karimnagar,Karimnagar - Old City Core,Telangana,,,351155,112,650,31,8,20,0,53,0,17,0,20,1
ev_area_level_15k.csv,7005,7004,2025,Q4,Karimnagar,Karimnagar - Peri-Urban Growth,Telangana,,,351155,112,542,24,6,20,0,61,0,15,0,20,1
ev_area_level_15k.csv,6885,6884,2025,Q4,Karimnagar,Karimnagar - Railway Catchment,Telangana,,,351155,112,723,35,9,21,0,80,0,18,0,20,1
ev_area_level_15k.csv,6921,6920,2025,Q4,Karimnagar,Karimnagar - Residential Core,Telangana,,,351155,112,723,35,9,20,0,69,0,18,0,35,1
ev_area_level_15k.csv,6933,6932,2025,Q4,Karimnagar,Karimnagar - Residential Fringe,Telangana,,,351155,112,614,28,7,20,0,65,0,16,0,26,1
ev_area_level_15k.csv,6957,6956,2025,Q4,Karimnagar,Karimnagar - Transit Hub,Telangana,,,351155,112,759,38,10,22,0,76,0,19,0,20,1
ev_area_level_15k.csv,753,752,2025,Q4,Kochi,Kochi - Airport Corridor,Kerala,,,2307590,220,41199,2076,540,122,6,562,2,705,31,86,3
ev_area_level_15k.csv,777,776,2025,Q4,Kochi,Kochi - Bus Terminal Zone,Kerala,,,2307590,220,35581,1706,444,111,6,402,2,614,31,71,2
ev_area_level_15k.csv,729,728,2025,Q4,Kochi,Kochi - CBD,Kerala,,,2307590,220,46817,2473,643,133,6,522,2,795,31,100,3
ev_area_level_15k.csv,825,824,2025,Q4,Kochi,Kochi - Commercial Market,Kerala,,,2307590,220,43072,2206,574,122,6,422,2,733,31,114,3
ev_area_level_15k.csv,861,860,2025,Q4,Kochi,Kochi - Education Cluster,Kerala,,,2307590,220,35581,1706,444,111,6,362,2,614,31,71,2
ev_area_level_15k.csv,741,740,2025,Q4,Kochi,Kochi - IT Corridor,Kerala,,,2307590,220,56181,3196,831,161,6,542,2,949,31,129,4
ev_area_level_15k.csv,789,788,2025,Q4,Kochi,Kochi - Industrial Estate,Kerala,,,2307590,220,44945,2338,608,128,6,603,2,764,31,143,4
ev_area_level_15k.csv,873,872,2025,Q4,Kochi,Kochi - Logistics Belt,Kerala,,,2307590,220,41199,2076,540,117,6,562,1,689,31,71,2
ev_area_level_15k.csv,849,848,2025,Q4,Kochi,Kochi - Medical District,Kerala,,,2307590,220,37454,1827,475,117,6,402,2,645,31,57,2
ev_area_level_15k.csv,897,896,2025,Q4,Kochi,Kochi - Old City Core,Kerala,,,2307590,220,33708,1589,413,98,6,281,1,567,31,71,2
ev_area_level_15k.csv,885,884,2025,Q4,Kochi,Kochi - Peri-Urban Growth,Kerala,,,2307590,220,28090,1256,327,78,6,321,1,473,31,114,3
ev_area_level_15k.csv,765,764,2025,Q4,Kochi,Kochi - Railway Catchment,Kerala,,,2307590,220,37454,1827,475,117,6,422,2,645,31,71,2
ev_area_level_15k.csv,801,800,2025,Q4,Kochi,Kochi - Residential Core,Kerala,,,2307590,220,37454,1827,475,106,6,362,2,641,31,229,7
ev_area_level_15k.csv,813,812,2025,Q4,Kochi,Kochi - Residential Fringe,Kerala,,,2307590,220,31836,1475,384,89,6,341,1,535,31,172,5
ev_area_level_15k.csv,837,836,2025,Q4,Kochi,Kochi - Transit Hub,Kerala,,,2307590,220,39326,1950,507,122,6,402,2,676,31,71,2
ev_area_level_15k.csv,6153,6152,2025,Q4,Kollam,Kollam - Airport Corridor,Kerala,,,561848,73,779,39,10,53,0,74,0,31,0,21,1
ev_area_level_15k.csv,6177,6176,2025,Q4,Kollam,Kollam - Bus Terminal Zone,Kerala,,,561848,73,673,32,8,48,0,53,0,27,0,20,1
ev_area_level_15k.csv,6129,6128,2025,Q4,Kollam,Kollam - CBD,Kerala,,,561848,73,885,47,12,58,0,69,0,34,0,24,1
ev_area_level_15k.csv,6225,6224,2025,Q4,Kollam,Kollam - Commercial Market,Kerala,,,561848,73,814,42,11,53,0,56,0,31,0,28,1
ev_area_level_15k.csv,6261,6260,2025,Q4,Kollam,Kollam - Education Cluster,Kerala,,,561848,73,673,32,8,48,0,48,0,27,0,20,1
ev_area_level_15k.csv,6141,6140,2025,Q4,Kollam,Kollam - IT Corridor,Kerala,,,561848,73,1062,60,16,70,0,72,0,41,0,31,1
ev_area_level_15k.csv,6189,6188,2025,Q4,Kollam,Kollam - Industrial Estate,Kerala,,,561848,73,850,44,11,55,0,80,0,32,0,35,1
ev_area_level_15k.csv,6273,6272,2025,Q4,Kollam,Kollam - Logistics Belt,Kerala,,,561848,73,779,39,10,51,0,74,0,30,0,20,1
ev_area_level_15k.csv,6249,6248,2025,Q4,Kollam,Kollam - Medical District,Kerala,,,561848,73,708,35,9,51,0,53,0,29,0,20,1
ev_area_level_15k.csv,6297,6296,2025,Q4,Kollam,Kollam - Old City Core,Kerala,,,561848,73,637,30,8,42,0,37,0,24,0,20,1
ev_area_level_15k.csv,6285,6284,2025,Q4,Kollam,Kollam - Peri-Urban Growth,Kerala,,,561848,73,531,24,6,34,0,42,0,20,0,28,1
ev_area_level_15k.csv,6165,6164,2025,Q4,Kollam,Kollam - Railway Catchment,Kerala,,,561848,73,708,35,9,51,0,56,0,29,0,20,1
ev_area_level_15k.csv,6201,6200,2025,Q4,Kollam,Kollam - Residential Core,Kerala,,,561848,73,708,35,9,46,0,48,0,27,0,56,2
ev_area_level_15k.csv,6213,6212,2025,Q4,Kollam,Kollam - Residential Fringe,Kerala,,,561848,73,602,28,7,39,0,45,0,23,0,42,1
ev_area_level_15k.csv,6237,6236,2025,Q4,Kollam,Kollam - Transit Hub,Kerala,,,561848,73,744,37,10,53,0,53,0,30,0,20,1
ev_area_level_15k.csv,5973,5972,2025,Q4,Kozhikode,Kozhikode - Airport Corridor,Kerala,,,2056765,118,2524,127,33,92,1,272,1,85,0,76,2
ev_area_level_15k.csv,5997,5996,2025,Q4,Kozhikode,Kozhikode - Bus Terminal Zone,Kerala,,,2056765,118,2179,104,27,83,1,194,1,77,0,64,2
ev_area_level_15k.csv,5949,5948,2025,Q4,Kozhikode,Kozhikode - CBD,Kerala,,,2056765,118,2868,152,40,100,1,252,1,93,0,89,3
ev_area_level_15k.csv,6045,6044,2025,Q4,Kozhikode,Kozhikode - Commercial Market,Kerala,,,2056765,118,2638,135,35,92,1,204,1,87,0,102,3
ev_area_level_15k.csv,6081,6080,2025,Q4,Kozhikode,Kozhikode - Education Cluster,Kerala,,,2056765,118,2179,104,27,83,1,175,1,77,0,64,2
ev_area_level_15k.csv,5961,5960,2025,Q4,Kozhikode,Kozhikode - IT Corridor,Kerala,,,2056765,118,3441,196,51,121,1,262,1,109,0,115,4
ev_area_level_15k.csv,6009,6008,2025,Q4,Kozhikode,Kozhikode - Industrial Estate,Kerala,,,2056765,118,2753,143,37,96,1,291,1,90,0,127,4
ev_area_level_15k.csv,6093,6092,2025,Q4,Kozhikode,Kozhikode - Logistics Belt,Kerala,,,2056765,118,2524,127,33,88,1,272,1,84,0,64,2
ev_area_level_15k.csv,6069,6068,2025,Q4,Kozhikode,Kozhikode - Medical District,Kerala,,,2056765,118,2294,112,29,88,1,194,1,80,0,51,2
ev_area_level_15k.csv,6117,6116,2025,Q4,Kozhikode,Kozhikode - Old City Core,Kerala,,,2056765,118,2065,97,25,73,1,136,1,71,0,64,2
ev_area_level_15k.csv,6105,6104,2025,Q4,Kozhikode,Kozhikode - Peri-Urban Growth,Kerala,,,2056765,118,1721,77,20,58,1,155,1,61,0,102,3
ev_area_level_15k.csv,5985,5984,2025,Q4,Kozhikode,Kozhikode - Railway Catchment,Kerala,,,2056765,118,2294,112,29,88,1,204,1,80,0,64,2
ev_area_level_15k.csv,6021,6020,2025,Q4,Kozhikode,Kozhikode - Residential Core,Kerala,,,2056765,118,2294,112,29,79,1,175,1,77,0,204,6
ev_area_level_15k.csv,6033,6032,2025,Q4,Kozhikode,Kozhikode - Residential Fringe,Kerala,,,2056765,118,1950,90,23,67,1,165,1,67,0,153,5
ev_area_level_15k.csv,6057,6056,2025,Q4,Kozhikode,Kozhikode - Transit Hub,Kerala,,,2056765,118,2409,119,31,92,1,194,1,83,0,64,2
ev_area_level_15k.csv,7413,7412,2025,Q4,Kurnool,Kurnool - Airport Corridor,Andhra Pradesh,,,461518,92,842,42,11,26,0,111,0,22,0,20,1
ev_area_level_15k.csv,7437,7436,2025,Q4,Kurnool,Kurnool - Bus Terminal Zone,Andhra Pradesh,,,461518,92,728,35,9,24,0,79,0,20,0,20,1
ev_area_level_15k.csv,7389,7388,2025,Q4,Kurnool,Kurnool - CBD,Andhra Pradesh,,,461518,92,957,51,13,29,0,103,0,25,0,20,1
ev_area_level_15k.csv,7485,7484,2025,Q4,Kurnool,Kurnool - Commercial Market,Andhra Pradesh,,,461518,92,881,45,12,26,0,83,0,23,0,23,1
ev_area_level_15k.csv,7521,7520,2025,Q4,Kurnool,Kurnool - Education Cluster,Andhra Pradesh,,,461518,92,728,35,9,24,0,71,0,20,0,20,1
ev_area_level_15k.csv,7401,7400,2025,Q4,Kurnool,Kurnool - IT Corridor,Andhra Pradesh,,,461518,92,1149,65,17,34,0,107,0,30,0,26,1
ev_area_level_15k.csv,7449,7448,2025,Q4,Kurnool,Kurnool - Industrial Estate,Andhra Pradesh,,,461518,92,919,48,12,27,0,118,0,24,0,29,1
ev_area_level_15k.csv,7533,7532,2025,Q4,Kurnool,Kurnool - Logistics Belt,Andhra Pradesh,,,461518,92,842,42,11,25,0,111,0,22,0,20,1
ev_area_level_15k.csv,7509,7508,2025,Q4,Kurnool,Kurnool - Medical District,Andhra Pradesh,,,461518,92,766,37,10,25,0,79,0,21,0,20,1
ev_area_level_15k.csv,7557,7556,2025,Q4,Kurnool,Kurnool - Old City Core,Andhra Pradesh,,,461518,92,689,32,8,21,0,55,0,18,0,20,1
